,msd_id,echo_nest_id,artist,title,peak,weeks
3245,TRHLEVU128E0792E39,SOXEGBZ12A679AE53D,Eagle-Eye Cherry,Save Tonight,28,5
3246,TRHLEAG128F4266080,SOMWESK12A8C13044E,Hi-Five,Quality Time,17,38
3247,TRHLJYY128F1474A08,SOFTALV12A6D4F8A60,Chris Cagle,Laredo,12,60
3248,TRHLDDH128F92CBD5B,SOPBHZK12A67ADA02D,Bobby Taylor & The Vancouvers,Does Your Mama Know About Me,10,29
3249,TRPTIVK128F42B2C2B,SOIKEUA12A8C140B1E,Bobby Taylor & The Vancouvers,Does Your Mama Know About Me,10,29
3250,TRHLDOI128F930EFBC,SOPYGAH12D02198ED7,John Denver,Seasons Of The Heart,5,78
3251,TRHLDJS128F92EF471,SOHFGTX12AB017E2B1,Jessica Simpson,These Boots Are Made For Walkin',11,14
3252,TRDNPZG128F92EF503,SOZVHCO12AB017C565,Jessica Simpson,These Boots Are Made For Walkin',11,14
3253,TRXWIDV128F92EF501,SONLRQF12AF72A5292,Jessica Simpson,These Boots Are Made For Walkin',11,14
3254,TRNQXPB128F9316747,SOHCYJT12AB017FBA6,Groove Theory,Tell Me,33,5
3255,TRHECJS12903C9FC15,SOJVGPS12A8C141C3D,The Mystics,Hushabye,15,20
3256,TRPDIGP12903CF0A3B,SOIVHVC12AC4688EC2,The Mystics,Hushabye,15,20
3257,TRHERLD128F42599C6,SORDAOY12A8AE46080,The Clash,Should I Stay Or Should I Go,23,45
3258,TRNBSRV128F92D4F73,SOKEPPJ12A8C14479E,The Clash,Should I Stay Or Should I Go,23,45
3259,TRTEBXR128F4259ABC,SOYEUPH12A8AE45FFC,The Clash,Should I Stay Or Should I Go,23,45
3260,TRHERPX128E0793096,SOUMFCO12AB01889A6,Sting,Fortress Around Your Heart,20,8
3261,TRHEBDB128F92E9FC0,SOKIBSD12AB017B1B4,Shakira,Don't Bother,9,42
3262,TRHEQMP128F4284AED,SOGYDDH12A8151CA15,Simon & Garfunkel,My Little Town,14,9
3263,TRHEQQM128F93233A8,SOYERXW12A58A7ECCD,Dan Baird,I Love You Period,16,26
3264,TRHEZPL128F428A575,SOQKWYU12A8C139C55,Bobby Bare,Detroit City,12,16
3265,TRCYSEP12903CA817F,SONSEWY12AB0189991,Bobby Bare,Detroit City,12,16
3266,TRRBZSJ12903D13D8B,SOUSGWR12AC468E4CE,Bobby Bare,Detroit City,12,16
3267,TRFYNEH128F4289A7C,SOAUWCT12A8C137982,Bobby Bare,Detroit City,12,16
3268,TRZPQIF128F4289EDF,SOKSWLA12A8C1395A1,Bobby Bare,Detroit City,12,16
3269,TREHPDI12903C9748E,SOLUYWT12AB0187AA9,Bobby Bare,Detroit City,12,16
3270,TRAXKQB128F426F078,SOBYSKG12D02190396,Neil Diamond,Solitary Man,24,21
3271,TRHESQM128F9309934,SOECPPC12AB0183841,Britney Spears,Everytime,18,15
3272,TRRBXPP128F930992E,SOUYKDZ12AB0184514,Britney Spears,Everytime,18,15
3273,TRAECBR128F429F8C0,SOFIFUK12A8C1393F8,Britney Spears,Everytime,18,15
3274,TRVURQY128F4293D2B,SOCUMVU12A8C139408,Britney Spears,Everytime,18,15
3275,TRDYMXJ128F9330298,SOPFVER12AB0180FEF,Britney Spears,Everytime,18,15
3276,TRHEYQT128F92D3824,SOYKXQD12A8C142048,Brian Hyland,The Joker Went Wild,11,20
3277,TRHJCKK128F428A543,SOQCVHR12A8C13A1BC,Pure Prairie League,Amie,13,27
3278,TRHJCOR128F42551DD,SOEWTCQ12A67020324,The Stylistics,Funky Weekend,9,76
3279,TRHJRTX128F4292280,SONHXLV12A8C14003B,Bertha Tillman,Oh My Angel,9,61
3280,TRHJRGJ128E0784438,SOJEBJO12A6701C322,Godley & Creme,Cry,17,16
3281,TRHJQJE128F930DD6A,SOGFVWX12AB017FDB3,Percy Sledge,Cover Me,8,42
3282,TRDUZFD12903CD796A,SONUNLP12A58A7BF55,Percy Sledge,Cover Me,8,42
3283,TRHJTOO128F145D75B,SOTTKFP12A6D4F7847,Bobby Vee,My Girl/Hey Girl,9,35
3284,TRHJUBM128F932A24F,SOSMWMG12CF5F86F22,The Cars,My Best Friend's Girl,15,35
3285,TRHJUWP128F92EA8A6,SONLXGN12AB0182821,Tony Bennett,For Once In My Life,5,91
3286,TRHJEYI12903CB5053,SOXTCPF12AB018B86F,Ohio Express,Yummy Yummy Yummy,14,4
3287,TRBDWXS12903CB5076,SOVYBIL12AB018B3BE,Ohio Express,Yummy Yummy Yummy,14,4
3288,TRHJEBV128F426A326,SOLQVZE12A8AE47A25,Cyndi Lauper,My First Night Without You,6,62
3289,TRHJJRF128F1459CF4,SONAHEO12A6D4F89B7,Donna Fargo,Superman,9,41
3290,TRBDMAU128F935960B,SOSQYQG12AB01835EA,Donna Fargo,Superman,9,41
3291,TRHJSEZ128F1459DCC,SOODKCX12A6D4F5E2E,Billy Currington,I Got A Feelin',16,50
3292,TRHJVGH12903CB1529,SOWZIMW12AB017C0DF,Mott The Hoople,All The Young Dudes,11,37
3293,TRZWBGK12903CB0D50,SOCWSFJ12A8C1339BF,Mott The Hoople,All The Young Dudes,11,37
3294,TRNRWQE128F92F8FCB,SOLSPNW12A8AE4670D,Mott The Hoople,All The Young Dudes,11,37
3295,TRTVUCM128F42ACE7E,SOIXCLH12A8C13F98C,Mott The Hoople,All The Young Dudes,11,37
3296,TRLDVHT128F4261F88,SOKBFHF12A8AE46E1F,Mott The Hoople,All The Young Dudes,11,37
3297,TRHJDJS128F1484D06,SOINBRO12A6D4F9A12,Brenda Lee,Fool #1,14,3
3298,TRHSMEG128F42BC646,SOBEHLM12A8C1408C7,Aaron Carter,That's How I Beat Shaq,2,96
3299,TRHSRZI128F42598CC,SOYGJQA12A58A79755,Sade,The Sweetest Taboo,22,5
3300,TRHSRCW128F42A2437,SOXDDIW12A8C13F12C,Toni Braxton,He Wasn't Man Enough,37,2
3301,TRAMFJR128F92C1DB1,SOQCQNU12A8C138694,Toni Braxton,He Wasn't Man Enough,37,2
3302,TRTUTFV128F42AC2F9,SOJIKKQ12A58A7BDAE,Toni Braxton,He Wasn't Man Enough,37,2
3303,TRKHBXI128F4288512,SORMKJV12A8C137C26,Toni Braxton,He Wasn't Man Enough,37,2
3304,TRHSBTY128F933607F,SOHWGUD12AB018687F,Sponge,Molly (Sixteen Candles),18,55
3305,TRHSBQF128F42599DD,SOHHZDH12A8AE460CC,Paul Young,Love Of The Common People,11,45
3306,TRIQVQP128F425D6BD,SOVLZQU12A8C13D15C,Paul Young,Love Of The Common People,11,45
3307,TRYDKMP128F425D6B2,SORQHZW12A8AE4718E,Paul Young,Love Of The Common People,11,45
3308,TRHSQAU128F146630D,SOMUKRV12A6D4F8020,Limahl,Never Ending Story,19,17
3309,TRHKBEF128F4245E6F,SOCLOEH12A6D4FC708,Limahl,Never Ending Story,19,17
3310,TRNRKLE128F930F8FB,SOFCQYK12A58A7DB8E,Limahl,Never Ending Story,19,17
3311,TRJZHTR128F9333A29,SOCLDQT12AB0186923,Limahl,Never Ending Story,19,17
3312,TRKBUDH128F146506E,SOZBTYV12A6D4F7CF4,Limahl,Never Ending Story,19,17
3313,TRHSZMH128F42719F4,SOAQGHR12A8C136EB1,Willie Nelson,On The Road Again,20,20
3314,TRYMEPM128F4270B01,SOEVNSJ12A8C133315,Willie Nelson,On The Road Again,20,20
3315,TRHSIXC128F4243D09,SOWBXPW12A8C131E83,Enuff Z'Nuff,New Thing,7,67
3316,TRHSPGT128F42628EA,SOPJUJO12A8C132373,Darden Smith,Loving Arms,2,96
3317,TRHSTXU128E0796A76,SOEGZID12A67AE0F06,Natalie Cole,Inseparable,17,32
3318,TRHSTHD12903CC6638,SOKRZBO12A8C140BD5,Don Covay,The Popeye Waddle,7,75
3319,TRHSJHW128F148B276,SOURIDG12A58A7AAC7,The Brothers Johnson,Treasure,4,73
3320,TRHSKFF128F428668D,SORDJJS12A8C13E056,Kraftwerk,Autobahn,10,25
3321,TRHSYNT128F4271779,SOBEOGH12A8C136D91,Charlie Rich,I Love My Friend,13,24
3322,TRHVMAS128F1464071,SOEOBPY12A6D4F84D2,Ohio Players,Skin Tight,11,13
3323,TRAFAQX128F425CA5C,SOWCVZF12A8AE4732E,Ohio Players,Skin Tight,11,13
3324,TRTPVJD128F145F8F3,SOCGKPU12A6D4F6FC4,Ohio Players,Skin Tight,11,13
3325,TRHVMCJ128F9304DDE,SOCZZWJ12AAF3B53AC,Brook Benton,Shadrack,9,19
3326,TRHVGNQ128F4271735,SOYHXOQ12A8C136E29,Marty Robbins,Begging To You,5,74
3327,TRHVGXR128F9328102,SOFILWJ12AB0180E9A,The Tymes,Here She Comes,3,92
3328,TRHVCZF128F92D1DED,SOSKTAU12D021933EA,John Denver,Sunshine On My Shoulders,18,1
3329,TRSYOVF12903CFB932,SOWGWLW12AC468C336,John Denver,Sunshine On My Shoulders,18,1
3330,TRHVBCC128F429E974,SOSKKOL12A58A7BE90,Marc Anthony,I Need To Know,40,3
3331,TRQERCZ128F42654C7,SOBXSMI12A8C134CDE,Marc Anthony,I Need To Know,40,3
3332,TRHVQUB12903CB2B3C,SOFBRMY12AB0186CDB,Uriah Heep,Stealin',7,91
3333,TRIHMLE128F92F3F8C,SOLQDEL12A8C137A31,Alicia Keys,Fallin',34,1
3334,TRDZVFV128F92F0712,SOCFGNL12A8C13DC37,Alicia Keys,Fallin',34,1
3335,TRHVIRM12903CEA4E4,SOAJNRK12AB018E791,Bad Company,Burnin' Sky,4,78
3336,TRHVSGT128F9327A24,SOQQGPO12AB0181F82,Bad Company,Burnin' Sky,4,78
3337,TRHVSGL128F428AEEB,SOWBHRF12A8C137AB2,Maroon 5,Wake Up Call,22,19
3338,TREKZUM128F429FC76,SOIZHLY12A8C1400CB,Maroon 5,Wake Up Call,22,19
3339,TRHVDCV128EF342BB5,SOKXLHC12CF5F870AC,Elton John,Made In England,10,52
3340,TRHVOHR128E07840A4,SOWGQHG12A58A78688,Kylie Minogue,Come Into My World,8,91
3341,TRHVYKL128F1460BB1,SOZYCOW12A8C143ACB,El DeBarge,Love Always,12,43
3342,TRHVYJU128F42B19AD,SONGRWI12A8C140A72,Bobby Rydell,Forget Him,16,4
3343,TRBFFZW128F92F74ED,SOONHGO12AB017F969,Bobby Rydell,Forget Him,16,4
3344,TRXYPOB128F92D2B94,SOIJGGK12A8C1438FB,Bobby Rydell,Forget Him,16,4
3345,TRHDWPK128F42798C2,SOOMORW12AF72A2836,Heart,Unchained Melody,3,83
3346,TRHDWAT128F92CC2EA,SOLKKET12A8C142870,Keith Sweat,I Want Her,20,5
3347,TRHDFRB12903C9C78A,SOFNGQO12A67AE0E3A,Vanessa Williams,Save The Best For Last,27,1
3348,TRQCCKO128F145E393,SOJWDWF12A6D4F61BA,Vanessa Williams,Save The Best For Last,27,1
3349,TRHDFYF128F1459959,SOPXRQT12A6701EAC9,Tom Petty And The Heartbreakers,The Waiting,13,19
3350,TRRAEGX128E0791946,SORBMGV12A6701F66C,Tom Petty And The Heartbreakers,The Waiting,13,19
3351,TROGDHN128F934C06F,SOABBTI12A58A7D711,Tom Petty And The Heartbreakers,The Waiting,13,19
3352,TRHDIQB128F426B174,SOFESXI12A8C133B17,Bob Dylan,Just Like A Woman,6,33
3353,TRRQHIX128F92E17B1,SORSAII12A8AE48701,Bob Dylan,Just Like A Woman,6,33
3354,TRVWARA128F4267290,SOWTXZD12D021B3D8C,Bob Dylan,Just Like A Woman,6,33
3355,TRHDAQX128F42780F1,SOZSLID12A58A7D4AA,Living Colour,Glamour Boys,13,31
3356,TRKFMPM12903CF8388,SOGTCRX12AC4687FFA,Living Colour,Glamour Boys,13,31
3357,TRHDEWE128EF34DE82,SOPMKWG12A6D4F86AE,Eddie Kendricks,If You Let Me,8,66
3358,TRHDJDB128F930527A,SOLCKAS12A8C14242A,Survivor,Eye Of The Tiger,25,1
3359,TRTGGJD128F1492E49,SOWQLPR12A6D4F9C9C,Survivor,Eye Of The Tiger,25,1
3360,TRHDSGD128F9313C5D,SOMJPIO12AB018045B,Jermaine Jackson,Do What You Do,20,13
3361,TRVRBNC12903CB6B0A,SOZAXDX12AB018BFBD,Jermaine Jackson,Do What You Do,20,13
3362,TRDVOLU128F4266344,SOXIQKG12A8C1322E5,Jermaine Jackson,Do What You Do,20,13
3363,TRHDSUS128F428E556,SORZOGO12A58A7BCA3,Frankie Goes To Hollywood,Two Tribes,15,43
3364,TRTCAVG128F428E431,SONYZKM12A8C139EDF,Frankie Goes To Hollywood,Two Tribes,15,43
3365,TRLXZOY128F931A05D,SOLAMFB12AB0182E59,Frankie Goes To Hollywood,Two Tribes,15,43
3366,TROOWXC128F428E03E,SONPGDG12A8C139C3A,Frankie Goes To Hollywood,Two Tribes,15,43
3367,TRKIYVD128F428E560,SOCRGQD12CF5F88D75,Frankie Goes To Hollywood,Two Tribes,15,43
3368,TRHDONG128F42BC2A2,SOBNGKR12A58A77332,Mac Davis,Stop And Smell The Roses,14,9
3369,TRPJMMZ128F42BC433,SOYGCHI12A8C1430E4,Mac Davis,Stop And Smell The Roses,14,9
3370,TRUCINT128F4267CA0,SOYNEWB12A8C1318C5,Mac Davis,Stop And Smell The Roses,14,9
3371,TRHDYTO128F4282678,SOTOBXA12A8C13FC3A,Bob Welch,Sentimental Lady,18,8
3372,TRHOGMB128F1481949,SOTIJGL12A6310E1ED,Dusty Springfield,I Only Want To Be With You,10,12
3373,TRRHLUU128E07941FA,SOFNJMS12A6D4F93D1,Commodores,Brick House,16,5
3374,TRQPWQS12903CD3B1A,SOTTHLK12AB018D6D6,Commodores,Brick House,16,5
3375,TRZHIJP128E079012F,SOTHXUA12A6701C839,Commodores,Brick House,16,5
3376,TRDRHQS128F1490E02,SOHLCFE12A6D4FA04E,Commodores,Brick House,16,5
3377,TRHOCGD128F92CC05B,SOTZGNT12D021B3E40,Simon & Garfunkel,A Hazy Shade Of Winter,9,13
3378,TRBNKMT128F426ADAF,SOXYWXG12CF5CFC4B0,Simon & Garfunkel,A Hazy Shade Of Winter,9,13
3379,TRBKFGW12903CED1A3,SOYPNZM12CF5CFD610,Simon & Garfunkel,A Hazy Shade Of Winter,9,13
3380,TRHOFUK128F42650EF,SOMXBVM12A8C1315AD,Sly & The Family Stone,Frisky,2,79
3381,TRSRAFV128F426510C,SOFOVKW12A8C1315D2,Sly & The Family Stone,Frisky,2,79
3382,TRCQGGK12903CC3616,SOXXICO12AB0188AEA,Kelly Clarkson,A Moment Like This,20,1
3383,TRHOQVZ128F9305E5B,SOHAOXH12A58A792D2,Brooks & Dunn,Hillbilly Deluxe,9,86
3384,TRHOIVA128F4265025,SOTKVNF12A8C133D0D,Firehouse,I Live My Life For You,20,26
3385,TRHOUPI128F930F2BD,SOBABNT12AB017E542,Katharine McPhee,Over It,16,29
3386,TRHOSWF128F92C987D,SOPENCV12D021B4D15,Aretha Franklin,Jump To It,12,24
3387,TRHOSHT128F92CF271,SOPXGAM12A8C14193A,Miley Cyrus,Fly On The Wall,2,84
3388,TRAGOTQ128F42B8203,SOABWQN12D0219A5A4,Miley Cyrus,Fly On The Wall,2,84
3389,TRXIGNI128F92D2C7C,SOJAMVS12A8C144093,Miley Cyrus,Fly On The Wall,2,84
3390,TRYGGGH128F92EBF0C,SOZPBLF12A8C143769,Miley Cyrus,Fly On The Wall,2,84
3391,TRHOSOG128F428B19B,SOURMTG12A8C13B478,Michael Penn,No Myth,16,13
3392,TRHOVQZ128F427CC0C,SOCKVQZ12A8C13B7D9,The Fleetwoods,Mr. Blue,20,1
3393,TRTZEGT12903CE050C,SOXJZCV12AB0189A0C,The Fleetwoods,Mr. Blue,20,1
3394,TREXBYI128F92F1CE9,SOIBUMK12A8C1440AA,The Fleetwoods,Mr. Blue,20,1
3395,TRHODQS128F4265380,SOMEDPY12A8C133D33,Ruff Endz,No More,26,5
3396,TRLLYZA12903CB1E7D,SOOKYSZ12AB018730B,Ruff Endz,No More,26,5
3397,TRLSNRM12903CB1E80,SOLFYVJ12AB0187313,Ruff Endz,No More,26,5
3398,TREAYMD128F4277401,SOXPOZE12A8C1345CC,Ruff Endz,No More,26,5
3399,TRHOKWJ128F9327FAE,SOCCMEQ12AB01884C6,Tavares,Bad Times,10,47
3400,TRHXUPL128F42876A9,SOMEBWM12A8C13CACE,Tavares,Bad Times,10,47
3401,TRIFCTF12903CD6B51,SORJETE12AB0187369,Tavares,Bad Times,10,47
3402,TRTRTOE128F92CC338,SOSDVVK12A8C13600B,Tavares,Bad Times,10,47
3403,TRHOKXE128F932A6E0,SOFUZAE12A6D4F5ECF,Loose Ends,Hangin' On A String,10,43
3404,TRHOKWF128F4241136,SOOQSLB12A81C200EF,J. Holiday,Bed,23,5
3405,TRHXMIW128F9306B59,SOAWYGP12AB0181634,Crazy Town,Butterfly,23,1
3406,TRUNYKN128F426F890,SONPODD12A8C135C04,Crazy Town,Butterfly,23,1
3407,TRZDZIR12903CBB923,SOAIMJL12A8C139352,The Pointer Sisters,Automatic,20,5
3408,TRJLRHG12903CD5003,SOKOMSC12AB0189E2B,The Pointer Sisters,Automatic,20,5
3409,TRSJQOF128F92EC6FB,SOQTACU12A8C135CB7,The Pointer Sisters,Automatic,20,5
3410,TRHXWEE128F930DF37,SOPUTZP12AB017B1D1,Carpenters,I Won't Last A Day Without You,12,11
3411,TRHXHBC128F92CC1D0,SODHHJY12A8C142CB5,The Bachelors,I Believe,8,33
3412,TRTUISU128F92F0CD4,SOFIBUZ12A8C142F8C,The Bachelors,I Believe,8,33
3413,TRHXHDL128E0791245,SOWRMFQ12A6701E03C,Carpenters,Hurting Each Other,12,2
3414,TRLDCZE128F9334CDF,SOZZUXF12AF729FCEE,Carpenters,Hurting Each Other,12,2
3415,TRHXQGG128F4287F0D,SOWOTSX12A8C13745E,Barry Manilow,I Write The Songs,20,1
3416,TREZIJD128F42AA6F0,SOKDVQC12A8C13DFC8,Barry Manilow,I Write The Songs,20,1
3417,TRHXNRQ128F1487790,SOSESRK12A6D4F8312,Robbie Nevil,Back On Holiday,14,34
3418,TRHXNFO12903CB7CCA,SOQDDFD12AB018331A,Johnny Nash,Stir It Up,14,12
3419,TRPQUWE128F42B1B53,SOQCBUL12A8C13926A,Johnny Nash,Stir It Up,14,12
3420,TRHXPWU128F429E93E,SOFDFMY12A8C139EEC,Los Indios Tabajaras,Maria Elena,14,6
3421,TRHXTEB128F933631B,SOGLCVX12AB017F39C,Yvonne Elliman,I Don't Know How To Love Him,10,28
3422,TRCFICB128E07933C5,SOYLPDP12A679C803F,Yvonne Elliman,I Don't Know How To Love Him,10,28
3423,TRZJPCY128F14A2CFA,SOJTYWU12A6D4F9DE7,Yvonne Elliman,I Don't Know How To Love Him,10,28
3424,TRPDVBL128F92DECF0,SOYLNNH12AB0181F94,Yvonne Elliman,I Don't Know How To Love Him,10,28
3425,TREKJPY128F428F558,SOEBEAA12A6D4F8E59,Yvonne Elliman,I Don't Know How To Love Him,10,28
3426,TROQBGP12903CE6009,SOQTHNH12AB018348C,Yvonne Elliman,I Don't Know How To Love Him,10,28
3427,TRHXUBK128F14916F3,SOZKLTS12A6D4F86CE,Johnny Gill,Let's Get The Mood Right,18,53
3428,TREARIC128F1495BA9,SOLUEKT12A6D4FAAC9,Johnny Gill,Let's Get The Mood Right,18,53
3429,TRHXUYR128F428800E,SOIDHVC12AF72A389E,Cracker,Low,13,64
3430,TRHXEYG128F427FD8B,SOMQBOT12CF5F87745,Bob Dylan,On A Night Like This,6,44
3431,TRCGULE128E07844D7,SOARLMF12A58A7D56C,Rare Earth,Born To Wander,11,17
3432,TRPXORD128F931B644,SOVSCCD12AB0181155,Rare Earth,Born To Wander,11,17
3433,TRVDDOU128F42A7F54,SOJKBUP12A8C13E16F,Rare Earth,Born To Wander,11,17
3434,TRDEMRX128F9310F82,SOCLNJQ12AB0181FAE,Rare Earth,Born To Wander,11,17
3435,TRHXOLU12903C9EF2B,SOKWABM12A58A79A25,Dee Clark,Hey Little Girl,15,20
3436,TRRWFSQ128E0790AC7,SOSDJVN12A58A7D972,Dee Clark,Hey Little Girl,15,20
3437,TRZIYUX128F42246AD,SOHMTZE12A6D4FB32D,Dee Clark,Hey Little Girl,15,20
3438,TRUKMZG128F92FB015,SOIITCB12A58A7905D,Dee Clark,Hey Little Girl,15,20
3439,TRECBQX128F92F13DE,SOKUPDJ12A8C144488,Dee Clark,Hey Little Girl,15,20
3440,TRHXKKB128F931A945,SOGJFJE12AB0182C9C,Jewel,Hands,16,6
3441,TRDVTCU128F93309D7,SOSSZBD12AB018AA94,Jewel,Hands,16,6
3442,TRHXKOG128F9326244,SOQSKNE12AB017FC32,Jordin Sparks,Battlefield,22,10
3443,TRFQJPJ128F9336AC8,SOJBIVR12AB017E0E4,Jordin Sparks,Battlefield,22,10
3444,TRZRAYG128F9326240,SOGEYRF12AB01826D1,Jordin Sparks,Battlefield,22,10
3445,TRTJYAZ12903CA44E9,SOQBMGQ12AF72A8646,Jordin Sparks,Battlefield,22,10
3446,TRETMNQ128F9323A27,SOYSKTH12A8C14519B,Jordin Sparks,Battlefield,22,10
3447,TRJKCQE128F932623B,SOVQHML12AB017EE57,Jordin Sparks,Battlefield,22,10
3448,TRSGKYV12903D0038D,SORGXFN12A8C1409F4,Jordin Sparks,Battlefield,22,10
3449,TRVIJEI128F932623E,SOBXTCQ12AB017FC1F,Jordin Sparks,Battlefield,22,10
3450,TRHXKMH128E0786BA3,SONAKBL12AB0183CF5,Garbage,Stupid Girl,20,24
3451,TRHKMAE12903D00DB7,SOJYGVG12AC3DFA562,Kansas,Fight Fire With Fire,7,58
3452,TRHKMXO128F428A21C,SOARHOC12A8C13B173,Floyd Cramer,Java,11,49
3453,TREVYJI128F4291DA0,SOUSEMN12A58A7BF2E,Floyd Cramer,Java,11,49
3454,TRYOUYO128F428E7A6,SOSVTLO12A8C139D9A,Floyd Cramer,Java,11,49
3455,TRHKWQP12903CA3B88,SONNHJH12AAF3B4EA9,Usher,Moving Mountains,9,67
3456,TRUDKVD128F92DB25E,SOKMBQK12A8C1450CE,Usher,Moving Mountains,9,67
3457,TRHKRDZ128F4289B18,SOEWCEZ12A8C136A9C,Roger Whittaker,The Last Farewell,15,19
3458,TRHKFKV128F426609B,SOUEYAH12A8C13049E,Gavin DeGraw,Chariot,20,30
3459,TRCUXSU128F42AE9A1,SOVGWMP12A8C141113,Gavin DeGraw,Chariot,20,30
3460,TRBYZSV128F42B023B,SOGMMME12A8C141112,Gavin DeGraw,Chariot,20,30
3461,TRQWJPO128F92EF1F5,SOLHROQ12AB01817C7,Gavin DeGraw,Chariot,20,30
3462,TRETQZT128F932F36A,SOEEXJX12AB017EF2C,Gavin DeGraw,Chariot,20,30
3463,TROPNEH128F42ACB67,SOUWZHX12A8C138DAB,Gavin DeGraw,Chariot,20,30
3464,TRHKQAU128F935A138,SOAVBAW12AB01830BC,Hedgehoppers Anonymous,It's Good News Week,10,48
3465,TRUVOAV128EF34FE01,SODSXGP12A6D228186,Hedgehoppers Anonymous,It's Good News Week,10,48
3466,TRHKASZ12903CAF484,SOWCKGA12AB0182264,The Michael Zager Band,Let's All Chant,14,36
3467,TRHKAEX128F4266955,SORSXDJ12A8C134867,Lee Michaels,Do You Know What I Mean,17,6
3468,TRHKTSZ128F1484C5F,SOUPIPE12A6D4FAC5F,Matthews' Southern Comfort,Woodstock,16,23
3469,TRHKTSA128F428A4DD,SOWSNUH12A8C136C48,Kevon Edmonds,24/7,20,10
3470,TRHKJVR128F42857EA,SOAGUWA12A8C139314,DJ Quik,Safe + Sound,10,81
3471,TRHKSHA12903CABBD3,SOBBHSQ12AB018BA10,Paul Carrack,One Good Reason,13,28
3472,TRHKDGV12903CBD0A2,SOWMPWA12AB01886D1,Stabilizers,One Simple Thing,3,93
3473,TRHKOCA128F42A3F48,SOIFKBU12A8C131DD7,Winger,Headed For A Heartbreak,18,19
3474,TRHKXDW128F42662CC,SOLSCLC12A8C133FAB,Brownstone,Grapevyne,15,49
3475,TRHKYSY128F92C9520,SOZRJFA12A58A7A09A,Rick Springfield,I Get Excited,12,32
3476,TRJSGZR128F428A50F,SOWSLZU12A8C138979,Rick Springfield,I Get Excited,12,32
3477,TRHYHGH128F4292ADD,SONDFZG12A8AE46E4A,Toni Braxton,Un-Break My Heart,42,1
3478,TRNLUFE128F42A2433,SOHSZBI12A8C13F11F,Toni Braxton,Un-Break My Heart,42,1
3479,TRDNJZH12903CBA5C0,SOCUXGA12AB018AC6E,Toni Braxton,Un-Break My Heart,42,1
3480,TRHYFZE128F4275473,SOCEJHH12A8C1361DB,Sandy Nelson,Drums Are My Beat,7,29
3481,TRHYZQR128F428F5C5,SOAWESO12A8C13AC4E,Kanye West,Can't Tell Me Nothing,19,41
3482,TRSZXFI12903CB6665,SONMAZM12AAF3B528F,Oleta Adams,Get Here,23,5
3483,TRVXVGA128F145E6CB,SOLQQOM12A6D4F6F12,Oleta Adams,Get Here,23,5
3484,TRHYPXT128F9311D29,SOYUWYX12AB017FD64,Ricky Nelson,Hello Mary Lou,15,9
3485,TRHYUNG128F92FC290,SOMOLZE12A58A7C1E6,Sister Sledge,Frankie,8,75
3486,TRAYTWK12903CD6B16,SOGMDLB12AB01872F7,Sister Sledge,Frankie,8,75
3487,TRTTTYO128F92F2F32,SORHEEJ12A8C134A1E,Sister Sledge,Frankie,8,75
3488,TRCZIUO12903CE5274,SOHSPVM12D0219A2FF,Scorpions,Wind Of Change,25,4
3489,TRCMWIQ128F93167E0,SONHWNY12AB01836D7,EPMD,Crossover,20,42
3490,TRCMWWF128E0782275,SOCAMFJ12A6310EF4F,Todd Rundgren,Can We Still Be Friends,15,29
3491,TRCMRBA128F424B553,SOFLSJQ12A8C133047,Anne Murray,Danny's Song,18,7
3492,TRCMRRJ128F428DFD7,SOZZCBH12CF5F87DB8,Christina Aguilera,Come On Over Baby (All I Want Is You),21,1
3493,TRCMRNV128F42149CF,SONTAIJ12CF5F8735F,Sheryl Crow,The First Cut Is The Deepest,36,14
3494,TRRKFEP128F42AD604,SOEWEUX12A8C13E61E,Michael Jackson,Who Is It,18,14
3495,TRIFIGH128F4283C1D,SOWAEPK12A8C13543B,Michael Jackson,Who Is It,18,14
3496,TRCMZWA128E0792989,SOYOWIZ12CF5F87DC8,Guns N' Roses,November Rain,20,3
3497,TRCMZXV128E07943F4,SOTYAMP12A6D4F84E3,Sonny & Cher,All I Ever Need Is You,15,7
3498,TRJDDFL128F1459B06,SOTFZSM12A6D4F778F,Sonny & Cher,All I Ever Need Is You,15,7
3499,TRCMZNI128F4295B76,SOQPKYG12A8C141883,Terry Stafford,Suspicion,15,3
3500,TRCMIKX128F4285768,SOIPNPX12A8C139412,The Five Stairsteps,World Of Fantasy,8,49
3501,TRJWPXM12903CC66C2,SOMSVVA12AB0184766,The Five Stairsteps,World Of Fantasy,8,49
3502,TRCMPYG128F4284762,SOECPIY12A8C1391DE,Tony Orlando & Dawn,Who's In The Strawberry Patch With Sally,12,27
3503,TRIFYMT128F42608C0,SOEJDBN12A58A766D6,Tony Orlando & Dawn,Who's In The Strawberry Patch With Sally,12,27
3504,TRCMLCV128F424EACD,SOHUFCT12A8151E05B,3 Doors Down,Citizen/Soldier,2,96
3505,TRECBBF128F9355956,SOCABOT127D9784A15,3 Doors Down,Citizen/Soldier,2,96
3506,TRCMSSO128F426FBE0,SOGFEAR12A8C1330FE,Peaches & Herb,The Ten Commandments Of Love,5,55
3507,TRSTOPR12903CE46EF,SOZDVGD12AB018FDD8,Peaches & Herb,The Ten Commandments Of Love,5,55
3508,TRCMSZK128F145BBCC,SOPAWPI12A6D4F5FF4,Ferrante & Teicher,Tonight,13,8
